5403,GLCTLVAML,swapped_4277,5,7.6346856e-05,0.0
1629,GILGFVFTL,positive,5,0.4552344,1.0
4277,GILGFVFTL,positive,5,0.11389264,1.0
1709,GILGFVFTL,positive,5,0.112314716,1.0
287,GILGFVFTL,positive,5,0.09631438,1.0
5696,NLVPMVATV,swapped_4228,5,0.6992462,0.0
6320,GILGFVFTL,10x,5,0.46384782,0.0
2944,NLVPMVATV,positive,5,0.1286004,1.0
3241,GILGFVFTL,10x,5,0.500615,0.0
3523,GILGFVFTL,10x,5,0.43764228,0.0
3280,NLVPMVATV,10x,5,0.70135385,0.0
3941,GLCTLVAML,swapped_2789,5,0.006712442,0.0
418,GLCTLVAML,10x,5,0.3022726,0.0
1825,GLCTLVAML,10x,5,0.8261451,0.0
1838,NLVPMVATV,10x,5,0.8406441,0.0
47,GILGFVFTL,positive,5,0.41736013,1.0
2831,GILGFVFTL,positive,5,0.055920456,1.0
1800,GILGFVFTL,positive,5,0.49057972,1.0
6844,SLFNTVATL,swapped_5870,5,1.1444751e-05,0.0
6639,GLCTLVAML,swapped_5732,5,1.6995338e-05,0.0
1091,GILGFVFTL,10x,5,0.38800064,0.0
3665,GILGFVFTL,10x,5,0.27164695,0.0
1147,GILGFVFTL,swapped_22,5,0.43947467,0.0
2451,KTWGQYWQV,swapped_1720,5,0.22699292,0.0
825,GILGFVFTL,10x,5,0.407092,0.0
6903,RTLNAWVKV,swapped_5717,5,0.031079452,0.0
2912,FLYALALLL,positive,5,0.48119572,1.0
4619,GILGFVFTL,10x,5,0.43587404,0.0
2349,GILGFVFTL,10x,5,0.40533403,0.0
6366,GILGFVFTL,10x,5,0.4554636,0.0
4919,GILGFVFTL,10x,5,0.6199749,0.0
2486,GLCTLVAML,swapped_1702,5,2.031568e-05,0.0
5288,GILGFVFTL,10x,5,0.43548825,0.0
5816,NLVPMVATV,positive,5,0.92618424,1.0
1921,NLVPMVATV,10x,5,0.7893531,0.0
539,GILGFVFTL,10x,5,0.44952857,0.0
4754,GLCTLVAML,10x,5,0.029000321,0.0
5057,GILGFVFTL,10x,5,0.45606887,0.0
3272,GILGFVFTL,10x,5,0.37184185,0.0
5295,GILGFVFTL,10x,5,0.7402127,0.0
812,GILGFVFTL,10x,5,0.4526652,0.0
141,GILGFVFTL,positive,5,0.10089495,1.0
5439,RMFPNAPYL,swapped_4365,5,0.13823375,0.0
2943,GILGFVFTL,positive,5,0.035292886,1.0
2398,RMFPNAPYL,10x,5,0.46775684,0.0
4962,GILGFVFTL,10x,5,0.3811768,0.0
6819,NLVPMVATV,swapped_5937,5,1.532089e-06,0.0
1979,GILGFVFTL,10x,5,0.46723118,0.0
3333,FLYALALLL,10x,5,0.012999892,0.0
5597,GILGFVFTL,swapped_4464,5,0.48878294,0.0
241,GILGFVFTL,positive,5,0.034310825,1.0
4891,GILGFVFTL,10x,5,0.4958424,0.0
4522,GILGFVFTL,positive,5,0.23884775,1.0
4644,GILGFVFTL,10x,5,0.34699953,0.0
4078,RTLNAWVKV,swapped_2852,5,0.92077476,0.0
344,GLCTLVAML,positive,5,0.85720146,1.0
5109,NLVPMVATV,10x,5,0.14851014,0.0
641,GILGFVFTL,10x,5,0.4143187,0.0
4137,KTWGQYWQV,swapped_2912,5,0.41086167,0.0
2209,NLVPMVATV,10x,5,0.1872751,0.0
6771,GILGFVFTL,swapped_5876,5,0.36370665,0.0
2070,GILGFVFTL,10x,5,0.43158743,0.0
6657,NLVPMVATV,swapped_5981,5,0.062098198,0.0
6083,GILGFVFTL,10x,5,0.4979718,0.0
1686,FLYALALLL,positive,5,0.535643,1.0
2725,GILGFVFTL,positive,5,0.3152864,1.0
757,GLCTLVAML,10x,5,0.8479672,0.0
5728,KTWGQYWQV,positive,5,0.38137534,1.0
1208,GLCTLVAML,swapped_217,5,0.39615846,0.0
6441,GLCTLVAML,10x,5,0.014714768,0.0
504,GILGFVFTL,10x,5,0.49756786,0.0
1802,GILGFVFTL,positive,5,0.58329594,1.0
2147,GILGFVFTL,10x,5,0.39591053,0.0
855,GILGFVFTL,10x,5,0.47901967,0.0
5662,FLYALALLL,swapped_4431,5,0.0074990555,0.0
4015,NLVPMVATV,swapped_2898,5,0.8965137,0.0
1759,FLYALALLL,positive,5,0.088494085,1.0
2938,GILGFVFTL,positive,5,0.5609679,1.0
3253,GILGFVFTL,10x,5,0.46391338,0.0
1289,NLVPMVATV,swapped_187,5,0.017846147,0.0
6425,GLCTLVAML,10x,5,0.08981333,0.0
3308,GILGFVFTL,10x,5,0.3441587,0.0
5970,NLVPMVATV,positive,5,0.8426553,1.0
4546,GILGFVFTL,positive,5,0.0708444,1.0
6306,GILGFVFTL,10x,5,0.42398068,0.0
3055,GILGFVFTL,positive,5,0.04923555,1.0
1169,RTLNAWVKV,swapped_47,5,0.18134823,0.0
4029,FLYALALLL,swapped_3022,5,0.5860705,0.0
1075,GILGFVFTL,10x,5,0.38393635,0.0
6345,GLCTLVAML,10x,5,0.73820835,0.0
4090,GLCTLVAML,swapped_3019,5,1.0615527e-05,0.0
3115,NLVPMVATV,10x,5,0.0048142076,0.0
1554,GILGFVFTL,positive,5,0.16049622,1.0
6563,NLVPMVATV,10x,5,0.13051857,0.0
5363,GLCTLVAML,swapped_4312,5,0.002075261,0.0
5795,GILGFVFTL,positive,5,0.06406266,1.0
5731,GILGFVFTL,positive,5,0.54270434,1.0
3927,FLYALALLL,swapped_2923,5,0.21734807,0.0
551,GILGFVFTL,10x,5,0.39722624,0.0
2361,GILGFVFTL,10x,5,0.42398527,0.0
3100,GILGFVFTL,10x,5,0.43407816,0.0
1519,FLYALALLL,swapped_203,5,0.40580732,0.0
2711,GILGFVFTL,positive,5,0.39696595,1.0
696,GLCTLVAML,10x,5,0.25646377,0.0
5067,GILGFVFTL,10x,5,0.45314434,0.0
3970,GILGFVFTL,swapped_2804,5,0.46775684,0.0
203,GILGFVFTL,positive,5,0.43304956,1.0
166,GLCTLVAML,positive,5,0.5999201,1.0
6327,NLVPMVATV,10x,5,0.5215153,0.0
5115,GILGFVFTL,10x,5,0.38940623,0.0
2035,LLFGYPVYV,10x,5,0.3799037,0.0
5186,LLFGYPVYV,10x,5,0.03748161,0.0
1739,GLCTLVAML,positive,5,0.95824665,1.0
6068,GLCTLVAML,10x,5,0.15868507,0.0
2203,GILGFVFTL,10x,5,0.4863884,0.0
5102,GILGFVFTL,10x,5,0.7119757,0.0
1788,GILGFVFTL,positive,5,0.115078606,1.0
330,LLFGYPVYV,positive,5,0.159974,1.0
437,GILGFVFTL,10x,5,0.38739008,0.0
1469,GLCTLVAML,swapped_290,5,0.008972479,0.0
3215,GILGFVFTL,10x,5,0.10454118,0.0
1671,GILGFVFTL,positive,5,0.26350123,1.0
5525,GLCTLVAML,swapped_4316,5,0.25801983,0.0
5707,GILGFVFTL,positive,5,0.03112522,1.0
1010,GILGFVFTL,10x,5,0.44529444,0.0
4321,GILGFVFTL,positive,5,0.122168116,1.0
1843,GILGFVFTL,10x,5,0.37253356,0.0
256,GILGFVFTL,positive,5,0.10826013,1.0
3678,GILGFVFTL,10x,5,0.4041416,0.0
6493,GILGFVFTL,10x,5,0.38827828,0.0
3648,GILGFVFTL,10x,5,0.465231,0.0
1809,GLCTLVAML,positive,5,0.74632853,1.0
1198,LLFGYPVYV,swapped_191,5,0.014802949,0.0
3775,GILGFVFTL,10x,5,0.36895856,0.0
4040,GLCTLVAML,swapped_2794,5,0.0072904406,0.0
785,GLCTLVAML,10x,5,0.0008252217,0.0
1919,GILGFVFTL,10x,5,0.34475765,0.0
190,NLVPMVATV,positive,5,0.48973614,1.0
6243,GILGFVFTL,10x,5,0.36455727,0.0
2094,GLCTLVAML,10x,5,0.10597175,0.0
4268,GLCTLVAML,positive,5,0.95315623,1.0
3791,GILGFVFTL,10x,5,0.4176532,0.0
5116,GILGFVFTL,10x,5,0.3603045,0.0
963,RTLNAWVKV,10x,5,0.5126993,0.0
5345,SLLMWITQV,swapped_4178,5,0.043217305,0.0
6692,NLVPMVATV,swapped_5903,5,4.1372703e-05,0.0
6611,FLYALALLL,swapped_5974,5,0.26332906,0.0
3351,NLVPMVATV,10x,5,0.10286903,0.0
736,GILGFVFTL,10x,5,0.44823268,0.0
4624,GILGFVFTL,10x,5,0.4425444,0.0
5667,GLCTLVAML,swapped_4396,5,0.020361828,0.0
2613,LLFGYPVYV,swapped_1679,5,0.020418003,0.0
3965,GILGFVFTL,swapped_2958,5,0.3578802,0.0
6247,GILGFVFTL,10x,5,0.45947924,0.0
150,GILGFVFTL,positive,5,0.29655507,1.0
1205,GLCTLVAML,swapped_369,5,0.0054681282,0.0
2955,GILGFVFTL,positive,5,0.4491873,1.0
3420,GLCTLVAML,10x,5,0.04819501,0.0
601,GILGFVFTL,10x,5,0.45224833,0.0
6167,RTLNAWVKV,10x,5,0.64779955,0.0
1420,GILGFVFTL,swapped_171,5,0.5278873,0.0
1736,NLVPMVATV,positive,5,0.7898568,1.0
