4396,NLVPMVATV,positive,5,0.21514031,1.0
2524,GILGFVFTL,swapped_1723,5,0.3473788,0.0
4471,NLVPMVATV,positive,5,0.24413262,1.0
915,GILGFVFTL,10x,5,0.296209,0.0
1387,NLVPMVATV,swapped_96,5,0.29095295,0.0
4853,GILGFVFTL,10x,5,0.88006645,0.0
3241,GILGFVFTL,10x,5,0.22472306,0.0
2035,LLFGYPVYV,10x,5,0.29271176,0.0
6518,GILGFVFTL,10x,5,0.16209397,0.0
6670,NLVPMVATV,swapped_5946,5,0.8219984,0.0
542,GILGFVFTL,10x,5,0.51634556,0.0
2070,GILGFVFTL,10x,5,0.2321815,0.0
4019,NLVPMVATV,swapped_2830,5,0.67884666,0.0
6563,NLVPMVATV,10x,5,0.19620663,0.0
3647,NLVPMVATV,10x,5,0.1514685,0.0
1963,GLCTLVAML,10x,5,0.18660757,0.0
6773,NLVPMVATV,swapped_5871,5,0.99569774,0.0
4381,GILGFVFTL,positive,5,0.9500313,1.0
2876,MLDLQPETT,positive,5,0.3336843,1.0
1075,GILGFVFTL,10x,5,0.31546438,0.0
6076,RMFPNAPYL,10x,5,0.28175598,0.0
3812,GLCTLVAML,swapped_3039,5,0.78797287,0.0
3200,GILGFVFTL,10x,5,0.1725876,0.0
5508,NLVPMVATV,swapped_4375,5,0.98276824,0.0
2395,GILGFVFTL,10x,5,0.20494184,0.0
6063,RTLNAWVKV,10x,5,0.14583285,0.0
3008,GLCTLVAML,positive,5,0.28517577,1.0
5639,NLVPMVATV,swapped_4281,5,0.97715616,0.0
210,GLCTLVAML,positive,5,0.38650826,1.0
2518,GILGFVFTL,swapped_1809,5,0.1513845,0.0
4397,GILGFVFTL,positive,5,0.85186535,1.0
141,GILGFVFTL,positive,5,0.85297185,1.0
2059,GILGFVFTL,10x,5,0.30494234,0.0
1171,GLCTLVAML,swapped_348,5,0.8290773,0.0
4754,GLCTLVAML,10x,5,0.35475615,0.0
6903,RTLNAWVKV,swapped_5717,5,0.9163799,0.0
1345,GLCTLVAML,swapped_365,5,0.6361318,0.0
5876,GLCTLVAML,positive,5,0.21875595,1.0
2670,GLCTLVAML,swapped_1623,5,0.94202834,0.0
4365,GILGFVFTL,positive,5,0.20565315,1.0
5308,NLVPMVATV,10x,5,0.27554145,0.0
3410,GLCTLVAML,10x,5,0.2862183,0.0
6898,GLCTLVAML,swapped_5731,5,0.8916262,0.0
3116,GILGFVFTL,10x,5,0.46947902,0.0
4874,GILGFVFTL,10x,5,0.16826719,0.0
2407,RTLNAWVKV,swapped_1677,5,0.87401956,0.0
1126,GILGFVFTL,10x,5,0.16583271,0.0
1302,LLFGYPVYV,swapped_227,5,0.4382914,0.0
2549,GILGFVFTL,swapped_1770,5,0.1668695,0.0
1809,GLCTLVAML,positive,5,0.15124461,1.0
4670,GILGFVFTL,10x,5,0.17322063,0.0
3685,GILGFVFTL,10x,5,0.7247946,0.0
5594,GILGFVFTL,swapped_4223,5,0.4485913,0.0
1099,GILGFVFTL,10x,5,0.19205868,0.0
4869,GILGFVFTL,10x,5,0.4924051,0.0
3999,GILGFVFTL,swapped_2869,5,0.26506624,0.0
1311,NLVPMVATV,swapped_119,5,0.9772281,0.0
1337,GILGFVFTL,swapped_156,5,0.44631794,0.0
4722,GILGFVFTL,10x,5,0.6168545,0.0
6592,GILGFVFTL,10x,5,0.12888302,0.0
2361,GILGFVFTL,10x,5,0.1857054,0.0
2464,GLCTLVAML,swapped_1778,5,0.9473103,0.0
704,GLCTLVAML,10x,5,0.20309938,0.0
3892,GLCTLVAML,swapped_2793,5,0.9984964,0.0
1999,GILGFVFTL,10x,5,0.23316814,0.0
