3878,NLVPMVATV,swapped_2819,4,0.09684304,0.0
6673,GLCTLVAML,swapped_5897,4,0.6581199,0.0
6074,GLCTLVAML,10x,4,0.54602903,0.0
5464,GLCTLVAML,swapped_4259,4,0.0016504036,0.0
910,GLCTLVAML,10x,4,0.43192846,0.0
2849,NLVPMVATV,positive,4,0.48209295,1.0
4142,NLVPMVATV,swapped_2810,4,0.13934922,0.0
6672,GLCTLVAML,swapped_5961,4,0.04439515,0.0
2007,GLCTLVAML,10x,4,0.68876773,0.0
781,GLCTLVAML,10x,4,0.23993526,0.0
2191,NLVPMVATV,10x,4,0.1156179,0.0
800,GLCTLVAML,10x,4,0.40327954,0.0
6753,SLLMWITQV,swapped_5757,4,0.56893665,0.0
2195,FLYALALLL,10x,4,0.35361287,0.0
1628,GLCTLVAML,positive,4,0.35586277,1.0
3768,GLCTLVAML,10x,4,0.019643523,0.0
4658,RMFPNAPYL,10x,4,0.46495292,0.0
3854,NLVPMVATV,swapped_2812,4,0.0003466144,0.0
126,NLVPMVATV,positive,4,0.60273814,1.0
6551,GLCTLVAML,10x,4,0.60629755,0.0
4866,NLVPMVATV,10x,4,0.31065422,0.0
571,GLCTLVAML,10x,4,0.5967489,0.0
5324,GLCTLVAML,swapped_4233,4,0.33153442,0.0
6829,NLVPMVATV,swapped_5770,4,0.026661476,0.0
4001,YLLEMLWRL,swapped_2868,4,0.014791973,0.0
2484,GLCTLVAML,swapped_1557,4,0.03036834,0.0
4545,MLDLQPETT,positive,4,0.43963164,1.0
718,NLVPMVATV,10x,4,0.32857144,0.0
5459,SLLMWITQV,swapped_4554,4,0.2545124,0.0
666,GLCTLVAML,10x,4,0.69828874,0.0
6396,NLVPMVATV,10x,4,0.48114505,0.0
6850,GLCTLVAML,swapped_5716,4,0.57322913,0.0
5607,GLCTLVAML,swapped_4547,4,0.7361029,0.0
1259,LLFGYPVYV,swapped_327,4,0.611428,0.0
3276,GLCTLVAML,10x,4,0.64537454,0.0
5024,FLYALALLL,10x,4,0.5684332,0.0
2750,GLCTLVAML,positive,4,0.74533606,1.0
6601,NLVPMVATV,10x,4,0.44629988,0.0
5227,YLLEMLWRL,10x,4,0.6061193,0.0
3776,GLCTLVAML,10x,4,0.22726826,0.0
1190,RTLNAWVKV,swapped_52,4,0.46990022,0.0
5395,GLCTLVAML,swapped_4476,4,0.00291518,0.0
2096,NLVPMVATV,10x,4,0.49215287,0.0
4300,GLCTLVAML,positive,4,0.7692438,1.0
4988,GLCTLVAML,10x,4,0.6127983,0.0
2584,NLVPMVATV,swapped_1663,4,0.0015650898,0.0
5576,NLVPMVATV,swapped_4183,4,0.010914377,0.0
2138,SLFNTVATL,10x,4,0.5245646,0.0
3662,GLCTLVAML,10x,4,0.47058755,0.0
