5868,GILGFVFTL,positive,5,0.69445395,1.0
2938,GILGFVFTL,positive,5,0.9985359,1.0
4277,GILGFVFTL,positive,5,0.9999951,1.0
830,GILGFVFTL,10x,5,0.099534936,0.0
3444,GILGFVFTL,10x,5,0.18940926,0.0
3622,GILGFVFTL,10x,5,0.09235422,0.0
6874,GILGFVFTL,swapped_5970,5,0.11340307,0.0
5286,GILGFVFTL,10x,5,0.10505259,0.0
1809,GLCTLVAML,positive,5,0.30533245,1.0
689,GLCTLVAML,10x,5,0.23421182,0.0
4932,GILGFVFTL,10x,5,0.2501475,0.0
2830,GILGFVFTL,positive,5,0.20010772,1.0
2349,GILGFVFTL,10x,5,0.53552955,0.0
5452,NLVPMVATV,swapped_4219,5,0.07136146,0.0
6345,GLCTLVAML,10x,5,0.44497395,0.0
58,GILGFVFTL,positive,5,0.3413201,1.0
5401,NLVPMVATV,swapped_4413,5,3.4509038e-05,0.0
3813,GILGFVFTL,swapped_2730,5,0.36646178,0.0
2274,GILGFVFTL,10x,5,0.7047892,0.0
3763,GILGFVFTL,10x,5,0.26419038,0.0
4004,IMDQVPFSV,swapped_3031,5,0.00043883864,0.0
4365,GILGFVFTL,positive,5,0.16646057,1.0
3096,GILGFVFTL,10x,5,0.30008695,0.0
1465,GLCTLVAML,swapped_35,5,0.17390797,0.0
4463,GILGFVFTL,positive,5,0.99994206,1.0
2533,GILGFVFTL,swapped_1689,5,0.268767,0.0
6148,GILGFVFTL,10x,5,0.1975513,0.0
1121,NLVPMVATV,10x,5,0.31109667,0.0
4858,GILGFVFTL,10x,5,0.3412749,0.0
6487,CLGGLLTMV,10x,5,0.44335535,0.0
499,GILGFVFTL,10x,5,0.16647395,0.0
4921,GILGFVFTL,10x,5,0.32397303,0.0
5144,GILGFVFTL,10x,5,0.32646716,0.0
6576,FLYALALLL,10x,5,0.038349845,0.0
5308,NLVPMVATV,10x,5,0.3453147,0.0
5650,NLVPMVATV,swapped_4499,5,6.146962e-05,0.0
3910,GLCTLVAML,swapped_2698,5,0.52634686,0.0
634,GILGFVFTL,10x,5,0.124364935,0.0
6031,GILGFVFTL,10x,5,0.30734646,0.0
3347,GILGFVFTL,10x,5,0.122380264,0.0
1714,NLVPMVATV,positive,5,0.33993068,1.0
6001,GLCTLVAML,positive,5,0.5993194,1.0
1274,LLFGYPVYV,swapped_263,5,0.1623843,0.0
6252,GILGFVFTL,10x,5,0.13294439,0.0
4170,NLVPMVATV,swapped_2900,5,0.4622216,0.0
6076,RMFPNAPYL,10x,5,0.44276705,0.0
160,GILGFVFTL,positive,5,0.9999888,1.0
6327,NLVPMVATV,10x,5,0.61541855,0.0
4290,LLFGYPVYV,positive,5,0.46870494,1.0
5624,GLCTLVAML,swapped_4290,5,0.44715366,0.0
3567,NLVPMVATV,10x,5,0.39843532,0.0
1846,NLVPMVATV,10x,5,0.4740311,0.0
5062,GILGFVFTL,10x,5,0.14252307,0.0
2973,GILGFVFTL,positive,5,0.99993324,1.0
2590,GILGFVFTL,swapped_1807,5,0.2017169,0.0
5441,FLYALALLL,swapped_4424,5,0.00012472624,0.0
1283,GLCTLVAML,swapped_145,5,0.014040294,0.0
2591,LLFGYPVYV,swapped_1564,5,0.5658121,0.0
3802,GILGFVFTL,10x,5,0.1290742,0.0
4281,GILGFVFTL,positive,5,0.99982613,1.0
2674,NLVPMVATV,swapped_1788,5,0.089007385,0.0
3056,GILGFVFTL,positive,5,0.9990565,1.0
5042,GILGFVFTL,10x,5,0.38607597,0.0
3160,RMFPNAPYL,10x,5,0.4575139,0.0
6160,GILGFVFTL,10x,5,0.15127216,0.0
352,GILGFVFTL,positive,5,0.65634257,1.0
