5693,GLCTLVAML,swapped_4205,5,0.23302095,0.0
2955,GILGFVFTL,positive,5,0.31028706,1.0
5667,GLCTLVAML,swapped_4396,5,0.46449763,0.0
1313,GLCTLVAML,swapped_352,5,0.0015373718,0.0
4268,GLCTLVAML,positive,5,0.9280109,1.0
1137,GLCTLVAML,10x,5,3.4059845e-05,0.0
812,GILGFVFTL,10x,5,0.23407938,0.0
2203,GILGFVFTL,10x,5,0.3737851,0.0
2088,GILGFVFTL,10x,5,0.3515049,0.0
4163,NLVPMVATV,swapped_2801,5,0.00056210253,0.0
634,GILGFVFTL,10x,5,0.15445621,0.0
1117,GILGFVFTL,10x,5,0.17967077,0.0
3152,NLVPMVATV,10x,5,0.04697974,0.0
166,GLCTLVAML,positive,5,0.82339084,1.0
1226,NLVPMVATV,swapped_160,5,4.6966971e-07,0.0
4906,GILGFVFTL,10x,5,0.30255696,0.0
5508,NLVPMVATV,swapped_4375,5,7.018549e-08,0.0
4898,GILGFVFTL,10x,5,0.36918762,0.0
4119,GLCTLVAML,swapped_2781,5,1.05645e-06,0.0
6031,GILGFVFTL,10x,5,0.29952195,0.0
1310,FLYALALLL,swapped_283,5,2.4488872e-07,0.0
3648,GILGFVFTL,10x,5,0.47018963,0.0
3741,GLCTLVAML,10x,5,0.15603718,0.0
365,GILGFVFTL,positive,5,0.7350716,1.0
141,GILGFVFTL,positive,5,0.06672002,1.0
190,NLVPMVATV,positive,5,0.42663872,1.0
1809,GLCTLVAML,positive,5,0.6411468,1.0
5347,GILGFVFTL,swapped_4236,5,0.46940216,0.0
3233,FLYALALLL,10x,5,0.6045594,0.0
2348,GILGFVFTL,10x,5,0.21810132,0.0
3271,GILGFVFTL,10x,5,0.34852418,0.0
5606,GILGFVFTL,swapped_4471,5,0.42672777,0.0
5728,KTWGQYWQV,positive,5,0.25056767,1.0
5660,GILGFVFTL,swapped_4535,5,0.099372104,0.0
6363,GILGFVFTL,10x,5,0.31965134,0.0
2551,GILGFVFTL,swapped_1777,5,0.33435753,0.0
1671,GILGFVFTL,positive,5,0.4942791,1.0
227,GILGFVFTL,positive,5,0.58581823,1.0
5466,GLCTLVAML,swapped_4435,5,0.74234563,0.0
3983,KVLEYVIKV,swapped_2888,5,0.6080946,0.0
2943,GILGFVFTL,positive,5,0.00554797,1.0
1686,FLYALALLL,positive,5,0.6243707,1.0
1279,GLCTLVAML,swapped_34,5,1.4169154e-07,0.0
6668,GLCTLVAML,swapped_5862,5,0.6575876,0.0
526,GILGFVFTL,10x,5,0.3707757,0.0
460,GLCTLVAML,10x,5,0.64249194,0.0
1348,NLVPMVATV,swapped_141,5,0.00036171934,0.0
966,IMDQVPFSV,10x,5,0.47398534,0.0
150,GILGFVFTL,positive,5,0.010613775,1.0
5614,GILGFVFTL,swapped_4439,5,0.30297935,0.0
6366,GILGFVFTL,10x,5,0.37235603,0.0
4571,GILGFVFTL,10x,5,0.27631494,0.0
6306,GILGFVFTL,10x,5,0.24474068,0.0
4850,GILGFVFTL,10x,5,0.24991593,0.0
504,GILGFVFTL,10x,5,0.3978016,0.0
5674,GILGFVFTL,swapped_4451,5,0.15581621,0.0
1788,GILGFVFTL,positive,5,0.8237537,1.0
1966,GILGFVFTL,10x,5,0.43643385,0.0
4083,GLCTLVAML,swapped_2859,5,0.04227323,0.0
5178,GILGFVFTL,10x,5,0.27078727,0.0
5208,GILGFVFTL,10x,5,0.27828467,0.0
5278,GILGFVFTL,10x,5,0.39798588,0.0
4754,GLCTLVAML,10x,5,0.06415495,0.0
1345,GLCTLVAML,swapped_365,5,0.008459675,0.0
1770,NLVPMVATV,positive,5,0.47853765,1.0
1420,GILGFVFTL,swapped_171,5,0.42614967,0.0
6152,GILGFVFTL,10x,5,0.2790441,0.0
241,GILGFVFTL,positive,5,0.010310334,1.0
5707,GILGFVFTL,positive,5,0.006491123,1.0
6708,GLCTLVAML,swapped_5825,5,3.3542356e-08,0.0
3914,GLCTLVAML,swapped_2882,5,6.8238387e-07,0.0
4584,YLLEMLWRL,10x,5,0.014982738,0.0
4041,NLVPMVATV,swapped_2799,5,0.10361595,0.0
5249,RTLNAWVKV,10x,5,0.48738605,0.0
2116,GILGFVFTL,10x,5,0.40098685,0.0
1510,YLLEMLWRL,swapped_137,5,0.4668086,0.0
6563,NLVPMVATV,10x,5,0.48927248,0.0
5108,GILGFVFTL,10x,5,0.2483172,0.0
6441,GLCTLVAML,10x,5,0.39696985,0.0
5536,GILGFVFTL,swapped_4367,5,0.38533476,0.0
3308,GILGFVFTL,10x,5,0.4442687,0.0
2938,GILGFVFTL,positive,5,0.35560173,1.0
5192,GILGFVFTL,10x,5,0.28411537,0.0
886,GILGFVFTL,10x,5,0.37149182,0.0
1554,GILGFVFTL,positive,5,0.4230231,1.0
2823,GILGFVFTL,positive,5,0.012323343,1.0
491,NLVPMVATV,10x,5,0.5607756,0.0
4722,GILGFVFTL,10x,5,0.36583263,0.0
2912,FLYALALLL,positive,5,0.7199013,1.0
736,GILGFVFTL,10x,5,0.31427047,0.0
3998,GILGFVFTL,swapped_2944,5,0.19410382,0.0
3639,GILGFVFTL,10x,5,0.4676112,0.0
2349,GILGFVFTL,10x,5,0.4555202,0.0
89,GILGFVFTL,positive,5,0.25592133,1.0
2944,NLVPMVATV,positive,5,0.564253,1.0
2060,GLCTLVAML,10x,5,0.584802,0.0
5243,MLDLQPETT,10x,5,0.48439214,0.0
2368,GILGFVFTL,10x,5,0.65311927,0.0
855,GILGFVFTL,10x,5,0.11401496,0.0
4619,GILGFVFTL,10x,5,0.19539054,0.0
1929,GILGFVFTL,10x,5,0.19503194,0.0
3186,NLVPMVATV,10x,5,0.47398534,0.0
4381,GILGFVFTL,positive,5,0.0068159252,1.0
3241,GILGFVFTL,10x,5,0.4535746,0.0
1843,GILGFVFTL,10x,5,0.21813285,0.0
2231,RTLNAWVKV,10x,5,0.47003725,0.0
5102,GILGFVFTL,10x,5,0.46771088,0.0
2876,MLDLQPETT,positive,5,0.36381704,1.0
2395,GILGFVFTL,10x,5,0.22708862,0.0
6063,RTLNAWVKV,10x,5,0.52153546,0.0
4090,GLCTLVAML,swapped_3019,5,3.509882e-08,0.0
4397,GILGFVFTL,positive,5,0.67772263,1.0
3770,GILGFVFTL,10x,5,0.21657848,0.0
2831,GILGFVFTL,positive,5,0.007750123,1.0
2024,GILGFVFTL,10x,5,0.24993144,0.0
4522,GILGFVFTL,positive,5,0.095836535,1.0
6481,LLFGYPVYV,10x,5,0.64190966,0.0
3419,GILGFVFTL,10x,5,0.32590455,0.0
1981,GLCTLVAML,10x,5,0.036249988,0.0
5067,GILGFVFTL,10x,5,0.2033122,0.0
5312,GLCTLVAML,10x,5,0.41855487,0.0
2936,GILGFVFTL,positive,5,0.44812688,1.0
3522,GILGFVFTL,10x,5,0.25729007,0.0
4029,FLYALALLL,swapped_3022,5,0.51650643,0.0
4130,NLVPMVATV,swapped_2761,5,4.809268e-07,0.0
987,NLVPMVATV,10x,5,0.5620958,0.0
2147,GILGFVFTL,10x,5,0.34316477,0.0
6156,GILGFVFTL,10x,5,0.27557802,0.0
6076,RMFPNAPYL,10x,5,0.3251394,0.0
6703,GILGFVFTL,swapped_6001,5,0.12134517,0.0
2482,GLCTLVAML,swapped_1624,5,0.5197404,0.0
341,GILGFVFTL,positive,5,0.24355036,1.0
3261,GILGFVFTL,10x,5,0.3576911,0.0
754,GILGFVFTL,10x,5,0.4861957,0.0
393,GLCTLVAML,10x,5,0.18641636,0.0
2114,GILGFVFTL,10x,5,0.127184,0.0
