4783,GILGFVFTL,10x,5,0.12551709,0.0
3542,GILGFVFTL,10x,5,0.18990684,0.0
1364,GLCTLVAML,swapped_111,5,0.9873285,0.0
1689,NLVPMVATV,positive,5,0.62427974,1.0
1075,GILGFVFTL,10x,5,0.095166944,0.0
3741,GLCTLVAML,10x,5,0.5102309,0.0
3911,GLCTLVAML,swapped_2979,5,0.9999347,0.0
963,RTLNAWVKV,10x,5,0.21348174,0.0
3892,GLCTLVAML,swapped_2793,5,0.999665,0.0
5115,GILGFVFTL,10x,5,0.11687353,0.0
3420,GLCTLVAML,10x,5,0.23818196,0.0
323,GILGFVFTL,positive,5,0.34071666,1.0
4891,GILGFVFTL,10x,5,0.24230403,0.0
22,FLYALALLL,positive,5,0.011871229,1.0
6609,GILGFVFTL,10x,5,0.90957934,0.0
2066,GILGFVFTL,10x,5,0.50516105,0.0
3160,RMFPNAPYL,10x,5,0.1620972,0.0
5731,GILGFVFTL,positive,5,0.8949311,1.0
5932,GILGFVFTL,positive,5,0.55112743,1.0
3444,GILGFVFTL,10x,5,0.045748837,0.0
4824,GILGFVFTL,10x,5,0.015582945,0.0
6741,NLVPMVATV,swapped_5760,5,0.9661882,0.0
6770,NLVPMVATV,swapped_5932,5,0.54280394,0.0
3946,NLVPMVATV,swapped_2798,5,0.9996238,0.0
5664,GLCTLVAML,swapped_4546,5,0.9999666,0.0
18,GLCTLVAML,positive,5,0.015453675,1.0
1911,GILGFVFTL,10x,5,0.43512484,0.0
5594,GILGFVFTL,swapped_4223,5,0.2627677,0.0
5588,GILGFVFTL,swapped_4427,5,0.18823971,0.0
3481,GILGFVFTL,10x,5,0.20589761,0.0
35,GILGFVFTL,positive,5,0.0134497,1.0
4364,GILGFVFTL,positive,5,0.9999924,1.0
290,GILGFVFTL,positive,5,0.9992132,1.0
3622,GILGFVFTL,10x,5,0.52945954,0.0
1347,LLFGYPVYV,swapped_256,5,0.9977223,0.0
4561,GILGFVFTL,10x,5,0.08398603,0.0
3368,LLFGYPVYV,10x,5,0.37432545,0.0
1770,NLVPMVATV,positive,5,0.25855765,1.0
1960,GILGFVFTL,10x,5,0.10317253,0.0
3126,GILGFVFTL,10x,5,0.21830407,0.0
1777,NLVPMVATV,positive,5,0.27588668,1.0
6302,NLVPMVATV,10x,5,0.093408786,0.0
5430,NLVPMVATV,swapped_4356,5,0.9999914,0.0
6531,GILGFVFTL,10x,5,0.42997652,0.0
1453,GLCTLVAML,swapped_100,5,0.9602281,0.0
4048,KTWGQYWQV,swapped_2788,5,0.9994537,0.0
6338,GILGFVFTL,10x,5,0.38219824,0.0
1679,GILGFVFTL,positive,5,0.9954556,1.0
4121,NLVPMVATV,swapped_2763,5,0.9998161,0.0
6336,GLCTLVAML,10x,5,0.35179415,0.0
1720,GILGFVFTL,positive,5,0.72856003,1.0
6309,GLCTLVAML,10x,5,0.12915915,0.0
864,GILGFVFTL,10x,5,0.20810802,0.0
6183,GLCTLVAML,10x,5,0.4588305,0.0
5128,CLGGLLTMV,10x,5,0.048620913,0.0
3743,GILGFVFTL,10x,5,0.023784053,0.0
5233,GILGFVFTL,10x,5,0.080321394,0.0
5038,GILGFVFTL,10x,5,0.04174399,0.0
3292,SLFNTVATL,10x,5,0.44066063,0.0
2260,GILGFVFTL,10x,5,0.29362658,0.0
3493,GLCTLVAML,10x,5,0.27687648,0.0
5862,GILGFVFTL,positive,5,0.13244702,1.0
3241,GILGFVFTL,10x,5,0.21975948,0.0
5229,GILGFVFTL,10x,5,0.09148803,0.0
2296,GLCTLVAML,10x,5,0.44066063,0.0
4555,GILGFVFTL,positive,5,0.38009265,1.0
2045,GILGFVFTL,10x,5,0.40883225,0.0
3845,GLCTLVAML,swapped_2936,5,0.42471176,0.0
4019,NLVPMVATV,swapped_2830,5,0.38620135,0.0
3524,GILGFVFTL,10x,5,0.36625347,0.0
704,GLCTLVAML,10x,5,0.023893306,0.0
190,NLVPMVATV,positive,5,0.052270703,1.0
3112,NLVPMVATV,10x,5,0.72731924,0.0
1727,GILGFVFTL,positive,5,0.99461114,1.0
4374,GILGFVFTL,positive,5,0.99995923,1.0
2698,GILGFVFTL,positive,5,0.093838654,1.0
564,GILGFVFTL,10x,5,0.19324426,0.0
1179,GILGFVFTL,swapped_132,5,0.3638243,0.0
392,GILGFVFTL,10x,5,0.014024057,0.0
1999,GILGFVFTL,10x,5,0.21771799,0.0
133,GILGFVFTL,positive,5,0.97617847,1.0
1884,GILGFVFTL,10x,5,0.025962893,0.0
1930,NLVPMVATV,10x,5,0.045433972,0.0
3756,GILGFVFTL,10x,5,0.36369774,0.0
6692,NLVPMVATV,swapped_5903,5,0.99969494,0.0
2866,GILGFVFTL,positive,5,0.13895127,1.0
4243,GILGFVFTL,positive,5,0.9999975,1.0
883,GILGFVFTL,10x,5,0.3905663,0.0
4139,GILGFVFTL,swapped_3041,5,0.0039384402,0.0
55,GLCTLVAML,positive,5,0.07355501,1.0
646,GILGFVFTL,10x,5,0.026492473,0.0
1790,NLVPMVATV,positive,5,0.28811714,1.0
3983,KVLEYVIKV,swapped_2888,5,0.35164058,0.0
6178,NLVPMVATV,10x,5,0.087434664,0.0
4687,RTLNAWVKV,10x,5,0.16389847,0.0
469,RMFPNAPYL,10x,5,0.37124878,0.0
6874,GILGFVFTL,swapped_5970,5,0.018463332,0.0
6801,GILGFVFTL,swapped_5882,5,0.2669625,0.0
1020,GILGFVFTL,10x,5,0.024798673,0.0
4919,GILGFVFTL,10x,5,0.06881083,0.0
675,GILGFVFTL,10x,5,0.28126764,0.0
5151,GILGFVFTL,10x,5,0.08998246,0.0
5223,GILGFVFTL,10x,5,0.060053203,0.0
4439,GLCTLVAML,positive,5,0.04677527,1.0
1322,GILGFVFTL,swapped_344,5,0.011051107,0.0
5536,GILGFVFTL,swapped_4367,5,0.053526565,0.0
4546,GILGFVFTL,positive,5,0.99998355,1.0
2888,GILGFVFTL,positive,5,0.32896346,1.0
1854,NLVPMVATV,10x,5,0.3665569,0.0
47,GILGFVFTL,positive,5,0.054856822,1.0
5182,GILGFVFTL,10x,5,0.12692983,0.0
234,FLYALALLL,positive,5,0.037942193,1.0
145,GILGFVFTL,positive,5,0.44066063,1.0
3921,NLVPMVATV,swapped_2977,5,0.99994373,0.0
4646,GILGFVFTL,10x,5,0.11423609,0.0
4078,RTLNAWVKV,swapped_2852,5,0.007928822,0.0
6391,GILGFVFTL,10x,5,0.26757008,0.0
6844,SLFNTVATL,swapped_5870,5,0.999818,0.0
6068,GLCTLVAML,10x,5,0.32666835,0.0
641,GILGFVFTL,10x,5,0.3438911,0.0
1979,GILGFVFTL,10x,5,0.13147312,0.0
24,GILGFVFTL,positive,5,0.999995,1.0
2072,NLVPMVATV,10x,5,0.03054206,0.0
1145,GLCTLVAML,swapped_336,5,0.9999157,0.0
6306,GILGFVFTL,10x,5,0.12732205,0.0
