5693,GLCTLVAML,swapped_4205,5,0.7760651,0.0
2955,GILGFVFTL,positive,5,0.23268005,1.0
5667,GLCTLVAML,swapped_4396,5,0.43599248,0.0
1313,GLCTLVAML,swapped_352,5,0.02223003,0.0
4268,GLCTLVAML,positive,5,0.486101,1.0
1137,GLCTLVAML,10x,5,0.036138084,0.0
812,GILGFVFTL,10x,5,0.5106669,0.0
2203,GILGFVFTL,10x,5,0.76589954,0.0
2088,GILGFVFTL,10x,5,0.46519658,0.0
4163,NLVPMVATV,swapped_2801,5,0.30292216,0.0
634,GILGFVFTL,10x,5,0.60373443,0.0
1117,GILGFVFTL,10x,5,0.729698,0.0
3152,NLVPMVATV,10x,5,0.20337802,0.0
166,GLCTLVAML,positive,5,0.47694218,1.0
1226,NLVPMVATV,swapped_160,5,0.025212986,0.0
4906,GILGFVFTL,10x,5,0.24274734,0.0
5508,NLVPMVATV,swapped_4375,5,0.032059982,0.0
4898,GILGFVFTL,10x,5,0.7065395,0.0
4119,GLCTLVAML,swapped_2781,5,0.06607293,0.0
6031,GILGFVFTL,10x,5,0.070003,0.0
1310,FLYALALLL,swapped_283,5,0.06403502,0.0
3648,GILGFVFTL,10x,5,0.5532356,0.0
3741,GLCTLVAML,10x,5,0.09891403,0.0
365,GILGFVFTL,positive,5,0.24158908,1.0
141,GILGFVFTL,positive,5,0.18369655,1.0
190,NLVPMVATV,positive,5,0.15704197,1.0
1809,GLCTLVAML,positive,5,0.5213428,1.0
5347,GILGFVFTL,swapped_4236,5,0.65337926,0.0
3233,FLYALALLL,10x,5,0.48561463,0.0
2348,GILGFVFTL,10x,5,0.7388942,0.0
3271,GILGFVFTL,10x,5,0.36075237,0.0
5606,GILGFVFTL,swapped_4471,5,0.7725893,0.0
5728,KTWGQYWQV,positive,5,0.04712316,1.0
5660,GILGFVFTL,swapped_4535,5,0.46228507,0.0
6363,GILGFVFTL,10x,5,0.55168855,0.0
2551,GILGFVFTL,swapped_1777,5,0.15253213,0.0
1671,GILGFVFTL,positive,5,0.18433729,1.0
227,GILGFVFTL,positive,5,0.5265499,1.0
5466,GLCTLVAML,swapped_4435,5,0.57054913,0.0
3983,KVLEYVIKV,swapped_2888,5,0.5135954,0.0
2943,GILGFVFTL,positive,5,0.008988933,1.0
1686,FLYALALLL,positive,5,0.1916217,1.0
1279,GLCTLVAML,swapped_34,5,0.026500924,0.0
6668,GLCTLVAML,swapped_5862,5,0.86160856,0.0
526,GILGFVFTL,10x,5,0.55962884,0.0
460,GLCTLVAML,10x,5,0.18560007,0.0
1348,NLVPMVATV,swapped_141,5,0.18578278,0.0
966,IMDQVPFSV,10x,5,0.324684,0.0
150,GILGFVFTL,positive,5,0.029555328,1.0
5614,GILGFVFTL,swapped_4439,5,0.67138153,0.0
6366,GILGFVFTL,10x,5,0.14233512,0.0
4571,GILGFVFTL,10x,5,0.26853114,0.0
6306,GILGFVFTL,10x,5,0.45358264,0.0
4850,GILGFVFTL,10x,5,0.4794048,0.0
504,GILGFVFTL,10x,5,0.32679808,0.0
5674,GILGFVFTL,swapped_4451,5,0.42941752,0.0
1788,GILGFVFTL,positive,5,0.17436211,1.0
1966,GILGFVFTL,10x,5,0.31586772,0.0
4083,GLCTLVAML,swapped_2859,5,0.20943546,0.0
