1759,FLYALALLL,positive,5,0.9065226,1.0
1242,RTLNAWVKV,swapped_89,5,0.20771725,0.0
646,GILGFVFTL,10x,5,0.08505846,0.0
3308,GILGFVFTL,10x,5,0.32497177,0.0
6274,GILGFVFTL,10x,5,0.28898486,0.0
6708,GLCTLVAML,swapped_5825,5,1.8370045e-05,0.0
2853,GILGFVFTL,positive,5,0.99986947,1.0
3450,GILGFVFTL,10x,5,0.16345915,0.0
5722,GILGFVFTL,positive,5,0.9996629,1.0
883,GILGFVFTL,10x,5,0.31129894,0.0
3603,GILGFVFTL,10x,5,0.18706304,0.0
4976,GILGFVFTL,10x,5,0.21535996,0.0
6265,GLCTLVAML,10x,5,0.19913748,0.0
2945,GILGFVFTL,positive,5,0.17770614,1.0
2328,GILGFVFTL,10x,5,0.2962349,0.0
2432,GILGFVFTL,swapped_1714,5,0.09759819,0.0
4706,GILGFVFTL,10x,5,0.1834049,0.0
504,GILGFVFTL,10x,5,0.26094127,0.0
6345,GLCTLVAML,10x,5,0.40129015,0.0
3126,GILGFVFTL,10x,5,0.27644858,0.0
1778,GILGFVFTL,positive,5,0.9562592,1.0
5405,GILGFVFTL,swapped_4505,5,0.13173366,0.0
975,GILGFVFTL,10x,5,0.3926331,0.0
2273,NLVPMVATV,10x,5,0.52822345,0.0
5825,GILGFVFTL,positive,5,0.9999627,1.0
187,GILGFVFTL,positive,5,0.9627778,1.0
2999,GILGFVFTL,positive,5,0.9999049,1.0
2901,GILGFVFTL,positive,5,0.2566491,1.0
4139,GILGFVFTL,swapped_3041,5,0.19348678,0.0
3130,NLVPMVATV,10x,5,0.5053514,0.0
4463,GILGFVFTL,positive,5,0.99875844,1.0
2464,GLCTLVAML,swapped_1778,5,0.015761495,0.0
3098,GILGFVFTL,10x,5,0.46105257,0.0
3524,GILGFVFTL,10x,5,0.20168243,0.0
5697,GLCTLVAML,swapped_4538,5,0.5577281,0.0
3039,GILGFVFTL,positive,5,0.974069,1.0
4886,GILGFVFTL,10x,5,0.29756436,0.0
4619,GILGFVFTL,10x,5,0.27932927,0.0
5868,GILGFVFTL,positive,5,0.27223498,1.0
1867,GILGFVFTL,10x,5,0.20413701,0.0
4869,GILGFVFTL,10x,5,0.5350451,0.0
